x,y,z,label
-5.500000000000001554e-01,2.775557561562891351e-17,-9.999999999999997780e-02,0.000000000000000000e+00
-5.500000000000001554e-01,2.775557561562891351e-17,2.775557561562891351e-17,0.000000000000000000e+00
-5.500000000000001554e-01,2.775557561562891351e-17,1.000000000000000333e-01,0.000000000000000000e+00
-5.500000000000001554e-01,2.775557561562891351e-17,2.000000000000000389e-01,0.000000000000000000e+00
-5.500000000000001554e-01,1.000000000000000333e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-5.500000000000001554e-01,1.000000000000000333e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-5.500000000000001554e-01,1.000000000000000333e-01,2.775557561562891351e-17,0.000000000000000000e+00
-5.500000000000001554e-01,1.000000000000000333e-01,1.000000000000000333e-01,0.000000000000000000e+00
-5.500000000000001554e-01,1.000000000000000333e-01,2.000000000000000389e-01,0.000000000000000000e+00
-5.500000000000001554e-01,2.000000000000000389e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-5.500000000000001554e-01,2.000000000000000389e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-5.500000000000001554e-01,2.000000000000000389e-01,2.775557561562891351e-17,0.000000000000000000e+00
-5.500000000000001554e-01,2.000000000000000389e-01,1.000000000000000333e-01,0.000000000000000000e+00
-5.500000000000001554e-01,2.000000000000000389e-01,2.000000000000000389e-01,0.000000000000000000e+00
-4.500000000000001776e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-4.500000000000001776e-01,-1.999999999999999833e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-4.500000000000001776e-01,-1.999999999999999833e-01,2.775557561562891351e-17,0.000000000000000000e+00
-4.500000000000001776e-01,-1.999999999999999833e-01,1.000000000000000333e-01,0.000000000000000000e+00
-4.500000000000001776e-01,-1.999999999999999833e-01,2.000000000000000389e-01,0.000000000000000000e+00
-4.500000000000001776e-01,-9.999999999999997780e-02,-1.999999999999999833e-01,0.000000000000000000e+00
-4.500000000000001776e-01,-9.999999999999997780e-02,-9.999999999999997780e-02,0.000000000000000000e+00
-4.500000000000001776e-01,-9.999999999999997780e-02,2.775557561562891351e-17,0.000000000000000000e+00
-4.500000000000001776e-01,-9.999999999999997780e-02,1.000000000000000333e-01,0.000000000000000000e+00
-4.500000000000001776e-01,-9.999999999999997780e-02,2.000000000000000389e-01,0.000000000000000000e+00
-4.500000000000001776e-01,2.775557561562891351e-17,-1.999999999999999833e-01,0.000000000000000000e+00
-4.500000000000001776e-01,2.775557561562891351e-17,-9.999999999999997780e-02,0.000000000000000000e+00
-4.500000000000001776e-01,2.775557561562891351e-17,2.775557561562891351e-17,0.000000000000000000e+00
-4.500000000000001776e-01,2.775557561562891351e-17,1.000000000000000333e-01,0.000000000000000000e+00
-4.500000000000001776e-01,2.775557561562891351e-17,2.000000000000000389e-01,0.000000000000000000e+00
-4.500000000000001776e-01,1.000000000000000333e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-4.500000000000001776e-01,1.000000000000000333e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-4.500000000000001776e-01,1.000000000000000333e-01,2.775557561562891351e-17,0.000000000000000000e+00
-4.500000000000001776e-01,1.000000000000000333e-01,1.000000000000000333e-01,0.000000000000000000e+00
-4.500000000000001776e-01,1.000000000000000333e-01,2.000000000000000389e-01,0.000000000000000000e+00
-4.500000000000001776e-01,2.000000000000000389e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-4.500000000000001776e-01,2.000000000000000389e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-4.500000000000001776e-01,2.000000000000000389e-01,2.775557561562891351e-17,0.000000000000000000e+00
-4.500000000000001776e-01,2.000000000000000389e-01,1.000000000000000333e-01,0.000000000000000000e+00
-4.500000000000001776e-01,2.000000000000000389e-01,2.000000000000000389e-01,0.000000000000000000e+00
-3.500000000000001998e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-3.500000000000001998e-01,-1.999999999999999833e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-3.500000000000001998e-01,-1.999999999999999833e-01,2.775557561562891351e-17,0.000000000000000000e+00
-3.500000000000001998e-01,-1.999999999999999833e-01,1.000000000000000333e-01,0.000000000000000000e+00
-3.500000000000001998e-01,-1.999999999999999833e-01,2.000000000000000389e-01,0.000000000000000000e+00
-3.500000000000001998e-01,-9.999999999999997780e-02,-1.999999999999999833e-01,0.000000000000000000e+00
-3.500000000000001998e-01,-9.999999999999997780e-02,-9.999999999999997780e-02,0.000000000000000000e+00
-3.500000000000001998e-01,-9.999999999999997780e-02,2.775557561562891351e-17,0.000000000000000000e+00
-3.500000000000001998e-01,-9.999999999999997780e-02,1.000000000000000333e-01,0.000000000000000000e+00
-3.500000000000001998e-01,-9.999999999999997780e-02,2.000000000000000389e-01,0.000000000000000000e+00
-3.500000000000001998e-01,2.775557561562891351e-17,-1.999999999999999833e-01,0.000000000000000000e+00
-3.500000000000001998e-01,2.775557561562891351e-17,-9.999999999999997780e-02,0.000000000000000000e+00
-3.500000000000001998e-01,2.775557561562891351e-17,2.775557561562891351e-17,0.000000000000000000e+00
-3.500000000000001998e-01,2.775557561562891351e-17,1.000000000000000333e-01,0.000000000000000000e+00
-3.500000000000001998e-01,2.775557561562891351e-17,2.000000000000000389e-01,0.000000000000000000e+00
-3.500000000000001998e-01,1.000000000000000333e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-3.500000000000001998e-01,1.000000000000000333e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-3.500000000000001998e-01,1.000000000000000333e-01,2.775557561562891351e-17,0.000000000000000000e+00
-3.500000000000001998e-01,1.000000000000000333e-01,1.000000000000000333e-01,0.000000000000000000e+00
-3.500000000000001998e-01,1.000000000000000333e-01,2.000000000000000389e-01,0.000000000000000000e+00
-3.500000000000001998e-01,2.000000000000000389e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-3.500000000000001998e-01,2.000000000000000389e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-3.500000000000001998e-01,2.000000000000000389e-01,2.775557561562891351e-17,0.000000000000000000e+00
-3.500000000000001998e-01,2.000000000000000389e-01,1.000000000000000333e-01,0.000000000000000000e+00
-3.500000000000001998e-01,2.000000000000000389e-01,2.000000000000000389e-01,0.000000000000000000e+00
-2.500000000000002220e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-2.500000000000002220e-01,-1.999999999999999833e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-2.500000000000002220e-01,-1.999999999999999833e-01,2.775557561562891351e-17,0.000000000000000000e+00
-2.500000000000002220e-01,-1.999999999999999833e-01,1.000000000000000333e-01,0.000000000000000000e+00
-2.500000000000002220e-01,-1.999999999999999833e-01,2.000000000000000389e-01,0.000000000000000000e+00
-2.500000000000002220e-01,-9.999999999999997780e-02,-1.999999999999999833e-01,0.000000000000000000e+00
-2.500000000000002220e-01,-9.999999999999997780e-02,-9.999999999999997780e-02,0.000000000000000000e+00
-2.500000000000002220e-01,-9.999999999999997780e-02,2.775557561562891351e-17,0.000000000000000000e+00
-2.500000000000002220e-01,-9.999999999999997780e-02,1.000000000000000333e-01,0.000000000000000000e+00
-2.500000000000002220e-01,-9.999999999999997780e-02,2.000000000000000389e-01,0.000000000000000000e+00
-2.500000000000002220e-01,2.775557561562891351e-17,-1.999999999999999833e-01,0.000000000000000000e+00
-2.500000000000002220e-01,2.775557561562891351e-17,-9.999999999999997780e-02,0.000000000000000000e+00
-2.500000000000002220e-01,2.775557561562891351e-17,2.775557561562891351e-17,0.000000000000000000e+00
-2.500000000000002220e-01,2.775557561562891351e-17,1.000000000000000333e-01,0.000000000000000000e+00
-2.500000000000002220e-01,2.775557561562891351e-17,2.000000000000000389e-01,0.000000000000000000e+00
-2.500000000000002220e-01,1.000000000000000333e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-2.500000000000002220e-01,1.000000000000000333e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-2.500000000000002220e-01,1.000000000000000333e-01,2.775557561562891351e-17,0.000000000000000000e+00
-2.500000000000002220e-01,1.000000000000000333e-01,1.000000000000000333e-01,0.000000000000000000e+00
-2.500000000000002220e-01,1.000000000000000333e-01,2.000000000000000389e-01,0.000000000000000000e+00
-2.500000000000002220e-01,2.000000000000000389e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-2.500000000000002220e-01,2.000000000000000389e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-2.500000000000002220e-01,2.000000000000000389e-01,2.775557561562891351e-17,0.000000000000000000e+00
-2.500000000000002220e-01,2.000000000000000389e-01,1.000000000000000333e-01,0.000000000000000000e+00
-2.500000000000002220e-01,2.000000000000000389e-01,2.000000000000000389e-01,0.000000000000000000e+00
-1.500000000000002442e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-1.500000000000002442e-01,-1.999999999999999833e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-1.500000000000002442e-01,-1.999999999999999833e-01,2.775557561562891351e-17,0.000000000000000000e+00
-1.500000000000002442e-01,-1.999999999999999833e-01,1.000000000000000333e-01,0.000000000000000000e+00
-1.500000000000002442e-01,-1.999999999999999833e-01,2.000000000000000389e-01,0.000000000000000000e+00
-1.500000000000002442e-01,-9.999999999999997780e-02,-1.999999999999999833e-01,0.000000000000000000e+00
-1.500000000000002442e-01,-9.999999999999997780e-02,-9.999999999999997780e-02,0.000000000000000000e+00
-1.500000000000002442e-01,-9.999999999999997780e-02,2.775557561562891351e-17,0.000000000000000000e+00
-1.500000000000002442e-01,-9.999999999999997780e-02,1.000000000000000333e-01,0.000000000000000000e+00
-1.500000000000002442e-01,-9.999999999999997780e-02,2.000000000000000389e-01,0.000000000000000000e+00
-1.500000000000002442e-01,2.775557561562891351e-17,-1.999999999999999833e-01,0.000000000000000000e+00
-1.500000000000002442e-01,2.775557561562891351e-17,-9.999999999999997780e-02,0.000000000000000000e+00
-1.500000000000002442e-01,2.775557561562891351e-17,2.775557561562891351e-17,0.000000000000000000e+00
-1.500000000000002442e-01,2.775557561562891351e-17,1.000000000000000333e-01,0.000000000000000000e+00
-1.500000000000002442e-01,2.775557561562891351e-17,2.000000000000000389e-01,0.000000000000000000e+00
-1.500000000000002442e-01,1.000000000000000333e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-1.500000000000002442e-01,1.000000000000000333e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-1.500000000000002442e-01,1.000000000000000333e-01,2.775557561562891351e-17,0.000000000000000000e+00
-1.500000000000002442e-01,1.000000000000000333e-01,1.000000000000000333e-01,0.000000000000000000e+00
-1.500000000000002442e-01,1.000000000000000333e-01,2.000000000000000389e-01,0.000000000000000000e+00
-1.500000000000002442e-01,2.000000000000000389e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-1.500000000000002442e-01,2.000000000000000389e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-1.500000000000002442e-01,2.000000000000000389e-01,2.775557561562891351e-17,0.000000000000000000e+00
-1.500000000000002442e-01,2.000000000000000389e-01,1.000000000000000333e-01,0.000000000000000000e+00
-1.500000000000002442e-01,2.000000000000000389e-01,2.000000000000000389e-01,0.000000000000000000e+00
-5.000000000000026645e-02,-1.999999999999999833e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-5.000000000000026645e-02,-1.999999999999999833e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-5.000000000000026645e-02,-1.999999999999999833e-01,2.775557561562891351e-17,0.000000000000000000e+00
-5.000000000000026645e-02,-1.999999999999999833e-01,1.000000000000000333e-01,0.000000000000000000e+00
-5.000000000000026645e-02,-1.999999999999999833e-01,2.000000000000000389e-01,0.000000000000000000e+00
-5.000000000000026645e-02,-9.999999999999997780e-02,-1.999999999999999833e-01,0.000000000000000000e+00
-5.000000000000026645e-02,-9.999999999999997780e-02,-9.999999999999997780e-02,0.000000000000000000e+00
-5.000000000000026645e-02,-9.999999999999997780e-02,2.775557561562891351e-17,0.000000000000000000e+00
-5.000000000000026645e-02,-9.999999999999997780e-02,1.000000000000000333e-01,0.000000000000000000e+00
-5.000000000000026645e-02,-9.999999999999997780e-02,2.000000000000000389e-01,0.000000000000000000e+00
-5.000000000000026645e-02,2.775557561562891351e-17,-1.999999999999999833e-01,0.000000000000000000e+00
-5.000000000000026645e-02,2.775557561562891351e-17,-9.999999999999997780e-02,0.000000000000000000e+00
-5.000000000000026645e-02,2.775557561562891351e-17,2.775557561562891351e-17,0.000000000000000000e+00
-5.000000000000026645e-02,2.775557561562891351e-17,1.000000000000000333e-01,0.000000000000000000e+00
-5.000000000000026645e-02,2.775557561562891351e-17,2.000000000000000389e-01,0.000000000000000000e+00
-5.000000000000026645e-02,1.000000000000000333e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-5.000000000000026645e-02,1.000000000000000333e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-5.000000000000026645e-02,1.000000000000000333e-01,2.775557561562891351e-17,0.000000000000000000e+00
-5.000000000000026645e-02,1.000000000000000333e-01,1.000000000000000333e-01,0.000000000000000000e+00
-5.000000000000026645e-02,1.000000000000000333e-01,2.000000000000000389e-01,0.000000000000000000e+00
-5.000000000000026645e-02,2.000000000000000389e-01,-1.999999999999999833e-01,0.000000000000000000e+00
-5.000000000000026645e-02,2.000000000000000389e-01,-9.999999999999997780e-02,0.000000000000000000e+00
-5.000000000000026645e-02,2.000000000000000389e-01,2.775557561562891351e-17,0.000000000000000000e+00
-5.000000000000026645e-02,2.000000000000000389e-01,1.000000000000000333e-01,0.000000000000000000e+00
-5.000000000000026645e-02,2.000000000000000389e-01,2.000000000000000389e-01,0.000000000000000000e+00
4.999999999999971134e-02,-1.999999999999999833e-01,-1.999999999999999833e-01,0.000000000000000000e+00
4.999999999999971134e-02,-1.999999999999999833e-01,-9.999999999999997780e-02,0.000000000000000000e+00
4.999999999999971134e-02,-1.999999999999999833e-01,2.775557561562891351e-17,0.000000000000000000e+00
4.999999999999971134e-02,-1.999999999999999833e-01,1.000000000000000333e-01,0.000000000000000000e+00
4.999999999999971134e-02,-1.999999999999999833e-01,2.000000000000000389e-01,0.000000000000000000e+00
4.999999999999971134e-02,-9.999999999999997780e-02,-1.999999999999999833e-01,0.000000000000000000e+00
4.999999999999971134e-02,-9.999999999999997780e-02,-9.999999999999997780e-02,0.000000000000000000e+00
4.999999999999971134e-02,-9.999999999999997780e-02,2.775557561562891351e-17,0.000000000000000000e+00
4.999999999999971134e-02,-9.999999999999997780e-02,1.000000000000000333e-01,0.000000000000000000e+00
4.999999999999971134e-02,-9.999999999999997780e-02,2.000000000000000389e-01,0.000000000000000000e+00
4.999999999999971134e-02,2.775557561562891351e-17,-1.999999999999999833e-01,0.000000000000000000e+00
4.999999999999971134e-02,2.775557561562891351e-17,-9.999999999999997780e-02,0.000000000000000000e+00
4.999999999999971134e-02,2.775557561562891351e-17,2.775557561562891351e-17,0.000000000000000000e+00
4.999999999999971134e-02,2.775557561562891351e-17,1.000000000000000333e-01,0.000000000000000000e+00
4.999999999999971134e-02,2.775557561562891351e-17,2.000000000000000389e-01,0.000000000000000000e+00
4.999999999999971134e-02,1.000000000000000333e-01,-1.999999999999999833e-01,0.000000000000000000e+00
4.999999999999971134e-02,1.000000000000000333e-01,-9.999999999999997780e-02,0.000000000000000000e+00
4.999999999999971134e-02,1.000000000000000333e-01,2.775557561562891351e-17,0.000000000000000000e+00
4.999999999999971134e-02,1.000000000000000333e-01,1.000000000000000333e-01,0.000000000000000000e+00
4.999999999999971134e-02,1.000000000000000333e-01,2.000000000000000389e-01,0.000000000000000000e+00
4.999999999999971134e-02,2.000000000000000389e-01,-1.999999999999999833e-01,0.000000000000000000e+00
4.999999999999971134e-02,2.000000000000000389e-01,-9.999999999999997780e-02,0.000000000000000000e+00
4.999999999999971134e-02,2.000000000000000389e-01,2.775557561562891351e-17,0.000000000000000000e+00
4.999999999999971134e-02,2.000000000000000389e-01,1.000000000000000333e-01,0.000000000000000000e+00
4.999999999999971134e-02,2.000000000000000389e-01,2.000000000000000389e-01,0.000000000000000000e+00
1.499999999999996891e-01,-1.999999999999999833e-01,-1.999999999999999833e-01,0.000000000000000000e+00
1.499999999999996891e-01,-1.999999999999999833e-01,-9.999999999999997780e-02,0.000000000000000000e+00
1.499999999999996891e-01,-1.999999999999999833e-01,2.775557561562891351e-17,0.000000000000000000e+00
1.499999999999996891e-01,-1.999999999999999833e-01,1.000000000000000333e-01,0.000000000000000000e+00
1.499999999999996891e-01,-1.999999999999999833e-01,2.000000000000000389e-01,0.000000000000000000e+00
1.499999999999996891e-01,-9.999999999999997780e-02,-1.999999999999999833e-01,0.000000000000000000e+00
